"Hylak_id","Catch_area"
5294,89.9104528386053
5295,129.967713607019
5296,38.4002773001086
5297,41.4797244225348
5298,125.696128164468
5299,72.5668995053079
5300,33.8112613608768
5301,132.00748673959
5302,70.3997364269015
5303,709.173728179623
5304,43.9289874510216
5305,42.1924157646132
5306,120.163626053918
5307,41.6072545777809
5308,143.527565531862
5309,58.8191129547977
5310,50.1171660197879
5311,81.310317219318
5312,137.32825312473
5313,468.727563897848
5314,41.3244793819519
5315,64.3033298744004
5316,85.1181006457465
5317,72.6709247266986
5318,84.8475594836726
5319,181.435162669547
5320,31.7023240257515
5321,63.8874177827529
5322,30.1912747526066
5323,173.099525954554
5324,222.979618410589
5325,156.718247500303
5326,40.8675531764535
5327,38.8846963555457
5328,52.172699376829
5329,61.1330052226301
5330,24.7096546230627
5331,50.0679277967383
5332,59.7289542216702
5333,97.9407316412666
5334,47.2210079481487
5335,56.7389760541576
5336,376.993105699742
5337,40.4482132492965
5338,56.7850452726237
5339,47.1590916746965
5340,86.6515356488714
5341,43.0160204736506
5342,93.3487577482109
5343,266.073533127309
5344,62.0927531693522
5345,320.681700711723
5346,35.2502726419184
5347,124.2528883805
5348,24.0225523071621
5349,47.1507449990693
5350,74.7646212055924
5351,93.6128495839646
5352,115.378484089477
5353,208.633489150722
5354,176.627848726326
5355,27.6126888664968
5356,44.0482266636362
5357,32.8581120348784
5358,58.3766003537084
5359,31.5298036614817
5360,96.5791218021412
5361,72.3498614021429
5362,112.27620717753
5363,29.0936328125008
5364,105.832703598791
5365,73.1291866734506
5366,105.704099369434
5367,77.2995134778748
5368,98.5299304653994
5369,97.4349392423782
5370,43.2928012016372
5371,67.3548265053016
5372,78.8555707614394
5373,44.4917370677562
5374,39.9826125414048
5375,74.5657546572285
5376,39.2177782914526
5377,79.9212471817351
5378,40.4679612222227
5379,56.6222872996325
5380,52.1191160327246
5381,169.005351822245
5382,77.8733408239936
5383,36.199301592934
5384,63.6968746855515
5385,98.9826662192978
5386,50.3455111061715
5387,72.1058953279125
5388,42.5684739496772
5389,55.0788730386825
5390,134.41691989362
5391,87.0986145447135
5392,73.2487003088277
5393,73.6656207613071
5394,253.362195541587
5395,42.2502160396482
5396,32.792773065779
5397,54.8578867153312
5398,76.0231320648648
5399,66.3981407763938
5400,108.312626439255
5401,128.934965551435
5402,135.684071922846
5403,103.528417565989
5404,83.664801560689
5405,185.561582030434
5406,50.8312421848311
5407,100.739740336804
5408,124.026817860197
5409,122.394618720034
5410,64.1455156646385
5411,111.967849724496
5412,30.7329884629498
5413,106.37326479273
5414,47.7468597182952
5415,46.7338778232362
5416,76.63576421902
5417,24.9171323430213
5418,47.6195261974139
5419,56.4033650572304
5420,64.3632240323752
5421,29.5393011636097
5422,151.864303769561
5423,44.2222295479461
5424,61.2204566991261
5425,100.167556443097
5426,42.4557611022736
5427,165.223614053087
5428,46.9047791031991
5429,35.2535160614526
5430,90.8639391129584
5431,54.8708752857902
5432,175.071130435742
5433,44.230650814483
5434,50.5113346390478
5435,129.451198347195
5436,100.339541148423
5437,131.055584599397
5438,182.649835979916
5439,23.4272408720138
5440,100.413971847909
5441,88.7996056145168
5442,228.740526701226
5443,73.4023660885012
5444,48.729775863723
5445,76.575733177481
5446,67.390069468499
5447,123.648213504432
5448,41.5504179020912
5449,181.265488335145
5450,82.424836783514
5451,35.930054967243
5452,200.702978776271
5453,62.735616037518
5454,316.359373349984
5455,61.8599296455542
5456,79.1015634044772
5457,229.290773765201
5458,30.9574234819642
5459,62.5243774269927
5460,119.547439051486
5461,74.9346165562875
5462,66.6349288139849
5463,31.8036655877979
5464,57.3626407462983
5465,163.905451104612
5466,99.3408008124986
5467,117.745679530119
5468,86.1445839088809
5469,49.2134288305237
5470,97.7766499168523
5471,30.2305736065157
5472,110.026483505741
5473,85.5750648634072
5474,52.7480589201614
5475,152.478036224866
5476,55.6716317470981
5477,62.8029026269521
5478,76.8717171127564
5479,93.2075576646003
5480,113.852888916277
5481,37.4157772969454
5482,133.174745829232
5483,36.2449916092904
5484,51.7190076258826
5485,29.182291306313
5486,56.2923093684005
5487,48.2892464143664
5488,93.8165812835015
5489,97.0733211834176
5490,274.754379738838
5491,127.818561935323
5492,35.2536458622105
5493,84.0520357182494
5494,44.5266134570569
5495,99.9729317275422
5496,95.1773222879623
5497,40.867623215351
5498,47.7766260992782
5499,58.4688651375728
5500,80.1643240877448
5501,49.7676711301311
5502,76.9231957069528
5503,43.736357970019
5504,328.029940196076
5505,68.0448719187332
5506,97.5664107890372
5507,121.851797110355
5508,47.0047114264877
5509,67.9633505106077
5510,28.3898723594021
5511,388.265396637071
5512,175.592839219317
5513,57.1451647427812
5514,45.115963418789
5515,115.095430182991
5516,35.3011042467445
5517,418.514864487751
5518,95.8455739330628
5519,215.07166143525
5520,94.7857408317847
5521,359.898745311568
5522,33.8840570643018
5523,50.2161335694782
5524,164.721025408478
5525,717.408521600925
5526,177.845561933159
5527,40.7443930030172
5528,310.861750058692
5529,101.284125554908
5530,116.039831287882
5531,49.0976543039436
5532,121.587993998016
5533,36.9214091866059
5534,230.071896094738
5535,31.3289243936664
5536,50.8373121874585
5537,58.8790343650321
5538,31.8795736090569
5539,49.5919079450013
5540,38.5033071500204
5541,54.9361470159846
5542,127.385241285254
5543,410.973360778513
5544,64.6079658026782
5545,72.6904868712298
5546,154.649877602019
5547,142.925032140561
5548,112.918119195489
5549,75.8756401643191
5550,17.1152817169548
5551,67.7931319340329
5552,90.0600941870251
5553,283.536059346895
5554,406.251513891632
5555,69.6551047549517
5556,99.4106135618083
5557,1462.06631522498
5558,234.17001759143
5559,66.7133132488374
5560,33.5117634226667
5561,60.2295750335054
5562,218.982658900137
5563,68.9275422821264
5564,43.4446536950671
5565,159.581454949048
5566,34.6764570051017
5567,46.5875364746198
5568,73.027816457638
5569,90.4834832931781
5570,83.546908057735
5571,60.6930537404159
5572,72.9691143490937
5573,55.3757330343195
5574,36.5282796986474
5575,342.245209020355
5576,168.814342390455
5577,45.4773389279569
5578,131.72543306936
5579,41.6960973952558
5580,119.641446998068
5581,328.766229378831
5582,95.292394993675
5583,126.834632601146
5584,73.6053418769106
5585,71.0025189073528
5586,71.5490018209125
5587,33.4737195329778
5588,50.049804442016
5589,80.7506050449936
5590,62.7710773727195
5591,82.0541766477721
5592,226.654037278386
5593,42.9875386940425
5594,293.656536905067
5595,36.479621197092
5596,37.0852882548179
5597,84.4440563511153
5598,99.6612760622889
5599,46.0876902214717
5600,114.684107405208
5601,50.8182648127446
5602,37.5786279468573
5603,76.0690143967818
5604,33.7964040940905
5605,36.9794701416989
5606,54.6911785706732
5607,39.7885966352314
5608,77.7607152029607
5609,108.086032791315
5610,248.603833303373
5611,72.5531172998361
5612,41.8945183416517
5613,78.4567288820091
5614,106.357933144337
5615,36.9098126596999
5616,154.641474145244
5617,71.797253552011
5618,60.3945472397146
5619,45.0015767998145
5620,31.7702830118664
5621,70.642456301836
5622,31.527317129809
5623,397.682966578471
5624,52.4094275240483
5625,47.9738903344649
5626,41.299029966031
5627,66.524106132463
5628,65.7590872861495
5629,44.0501262269513
5630,191.399074782842
5631,236.103487603448
5632,42.5959380904523
5633,132.650496849557
5634,35.5991558503291
5635,145.305308735363
5636,50.2677562599304
5637,60.486137432792
5638,65.0009681473781
5639,53.2799496825523
5640,28.1699138743973
5641,401.460597117059
5642,154.347036489957
5643,117.208760182859
5644,27.9197172018391
5645,333.265346503549
5646,219.780411639013
5647,43.6549430865476
5648,183.026305155451
5649,59.1354848396202
5650,50.0281109990728
5651,597.583058349261
5652,60.9130421969928
5653,76.2056263007807
5654,66.1389365011783
5655,38.0692208012009
5656,53.9397488339512
5657,61.1365663538406
5658,68.7447958688651
5659,133.646276725556
5660,46.4652581972545
5661,190.043473623926
5662,42.9754514900696
5663,38.7862743351196
5664,178.99078691206
5665,31.5929745335252
5666,53.1023566017054
5667,90.2338629368349
5668,24.0277984981036
5669,27.7197732715661
5670,501.044922196935
5671,280.228757900391
5672,46.4859972565721
5673,118.875996226876
5674,104.971523375187
5675,65.2964187212372
5676,34.3873499689568
5677,65.85936032212
5678,57.4172779560012
5679,78.8298716345255
5680,57.2305776038597
5681,98.8300197326854
5682,184.588762008948
5683,91.6681583483601
5684,55.0578105673873
5685,159.187669675145
5686,112.591988868533
5687,89.5426361954007
5688,69.582537645751
5689,107.453690732261
5690,230.906059323706
5691,67.6888915235639
5692,39.8928139423742
5693,34.5791444694775
5694,58.5318540353588
5695,185.395545082281
5696,264.552735891855
5697,59.1373369196599
5698,53.0430748252015
5699,95.687420682135
5700,46.8763575426996
5701,400.680832124174
5702,38.3615913895059
5703,155.76412108339
5704,533.461337605469
5705,64.147491599514
5706,54.0109153509883
5707,67.1047865844151
5708,188.034656915583
5709,248.489935869743
5710,365.033851961929
5711,23.1354584839031
5712,102.549707977867
5713,212.216212966106
5714,29.0296975839266
5715,61.3379688920363
5716,32.3194660558604
5717,121.660167718514
5718,51.5224513660622
5719,37.5449053168562
5720,94.4688639006324
5721,39.8596080798101
5722,169.098076373123
5723,32.6449853421176
5724,44.2300721310809
5725,269.722919868359
5726,93.6014807036465
5727,130.758023133272
5728,153.263332523931
5729,40.195959133617
5730,54.3679204164917
5731,88.0123186423037
5732,171.831422408726
5733,112.212656817912
5734,78.1279365042156
5735,730.694922380166
5736,35.5570666004528
5737,459.755536412963
5738,669.617329977681
5739,69.0124283631818
5740,146.680522548687
5741,173.927674861687
5742,70.8534848609799
5743,80.6852157963052
5744,60.9371482601274
5745,59.866307492307
5746,116.39934489115
5747,113.17424115282
5748,196.633161763437
5749,202.400607955736
5750,60.0743877088962
5751,380.306525613373
5752,64.6367646088418
5753,61.452784529948
5754,54.3787052291568
5755,177.883099380044
5756,43.3572255699025
5757,35.9064133727542
5758,70.6156283254386
5759,165.27918270606
5760,43.7735304243592
5761,251.63918708428
5762,37.7792292738386
5763,292.278844693703
5764,69.3673641779453
5765,63.0355988158086
5766,33.1784853655802
5767,52.6861791179012
5768,35.6527709071281
5769,171.635685001815
5770,93.4988937395234
5771,49.0282806008351
5772,202.888433239587
5773,93.9976109212559
5774,75.9499489564846
5775,47.3961453336786
5776,279.385972636063
5777,114.981838144237
5778,79.3430131768052
5779,463.270512317397
5780,122.438291668312
5781,72.0993729427265
5782,374.870003496674
5783,404.366837850889
5784,96.3426380993992
5785,123.546217739314
5786,64.4258997414427
5787,66.9307830537679
5788,59.6585587454327
5789,115.394055154126
5790,71.6821459890654
5791,34.2483550438464
5792,45.5978568310249
5793,53.4342917715052
5794,64.0417485866156
5795,2052.26234174965
5796,63.0658191896033
5797,40.1594555871084
5798,70.8671618682415
5799,86.7243542847546
5800,119.312708865519
5801,130.46536394666
5802,41.6560127804126
5803,186.648963202285
5804,228.806562833589
5805,104.485481374602
5806,68.6448150621759
5807,80.9759164458857
5808,382.11881330293
5809,377.628743403404
5810,149.971180144231
5811,45.9678935410361
5812,59.867053121206
5813,48.4678563805479
5814,93.9360730201008
5815,244.681754417382
5816,60.0801375029266
5817,697.293962824747
5818,60.8845527637082
5819,98.08983693619
5820,79.9481853555242
5821,158.747511796862
5822,44.7967692901525
5823,187.956873458213
5824,69.8502307400917
5825,56.9791309612769
5826,27.1675502549174
5827,119.525627837918
5828,1128.06401261572
5829,228.956084637843
5830,142.012511503564
5831,119.196797305094
5832,106.206944909577
5833,143.046515986765
5834,65.1057573148808
5835,328.720834300556
5836,138.982239633019
5837,177.817579135689
5838,91.6113424550465
5839,154.50046745272
5840,55.1208020048787
5841,47.1618038080999
5842,62.6882865377121
5843,118.667651695859
5844,56.1032857250949
5845,224.592114540919
5846,44.4161937841066
5847,175.02223759933
5848,47.5074866999509
5849,645.472773858857
5850,43.6027391271949
5851,173.691751224986
5852,119.193253883377
5853,174.290653712432
5854,110.11459469678
5855,40.5189238989761
5856,229.016183737884
5857,31.9260535950239
5858,253.495610008215
5859,36.2162716348455
5860,170.127583138483
5861,81.1998989661853
5862,92.5670449918329
5863,130.936730433325
5864,65.0844340411195
5865,90.7961016902534
5866,60.3634284167032
5867,100.717136567258
5868,42.6996207391157
5869,55.5274187047488
5870,56.6929813951595
5871,95.313420515768
5872,43.0503439992319
5873,60.7428270160096
5874,99.7763585636598
5875,38.1394698919748
5876,93.0097927587884
5877,117.725760624581
5878,70.7224576836682
5879,242.236048261725
5880,32.5841565656484
5881,120.273158494112
5882,26.8936710265619
5883,42.0513310809134
5884,49.8845190802935
5885,121.859912154792
5886,550.840514176825
5887,95.5877945888946
5888,135.041579458442
5889,369.095588250855
5890,286.902763799009
5891,138.917103143904
5892,84.3913114706578
5893,156.830961055974
5894,52.6894229711928
5895,205.383365742311
5896,31.8308201521156
5897,188.59799510338
5898,22.9247015382389
5899,37.5827343402519
5900,52.877919450245
5901,341.223307942135
5902,175.07681953092
5903,79.3517185773582
5904,326.025192304888
5905,100.949123127287
5906,380.129315173807
5907,116.695963057229
5908,69.9674531631396
5909,54.1042612323958
5910,348.735342948241
5911,933.633645648035
5912,130.224074457229
5913,35.5735236237929
5914,51.0209367525248
5915,43.8478003388586
5916,67.7133062357565
5917,48.0532531501049
5918,44.9729918468416
5919,75.3641470492307
5920,98.7518326017524
5921,92.6584535389706
5922,1028.83469628957
5923,112.675667235279
5924,35.5523338877114
5925,73.9342948431096
5926,34.7292748846313
5927,24.9348431820191
5928,156.218894978377
5929,34.5984951581903
5930,36.1747545959967
5931,47.5214787331284
5932,46.4010051444792
5933,80.5251201713308
5934,242.38942021708
5935,290.106902026528
5936,120.468440583852
5937,79.1924326776155
5938,30.1518480711451
5939,98.2226982195038
5940,296.105684301445
5941,95.6908693838891
5942,80.9273685249485
5943,55.8915072825024
5944,53.3118520095251
5945,83.1764776537334
5946,61.6131858792549
5947,112.702423122356
5948,210.486494727751
5949,107.569660197678
5950,33.1965488989927
5951,55.646800856032
5952,133.903016967439
5953,259.115588206405
5954,599.729726321403
5955,104.050457839437
5956,75.0871737713261
5957,107.659524273447
5958,457.167499878182
5959,492.958581957499
5960,78.3514629591487
5961,273.374130296162
5962,147.809126964426
5963,293.947868099341
5964,72.8071077221127
5965,49.416193967523
5966,291.818734505413
5967,50.3665396206152
5968,232.49873322041
5969,220.506926284154
5970,120.978375346648
5971,70.4431767465157
5972,2642.95678034963
5973,41.352817157236
5974,231.829670634079
5975,33.4439585164844
5976,73.0210697187529
5977,36.9029657112553
5978,117.757984660931
5979,42.5901761566409
5980,82.7103815717112
5981,65.1541447559155
5982,83.2700643680192
5983,35.6539509453661
5984,801.571502652479
5985,273.590199517447
5986,341.979766791723
5987,56.6649769541405
5988,128.874503421002
5989,97.6169473611659
5990,304.850385629302
5991,239.252880229093
5992,53.3088931623152
5993,91.0251624423293
5994,108.819369733429
5995,153.037679629275
5996,37.4162550208442
5997,35.6810134121864
5998,138.648927247026
5999,83.8548884752901
6000,117.906803337329
6001,78.5838679222304
6002,144.948053399669
6003,97.8685165021398
6004,78.6359258011203
6005,160.38710824535
6006,86.1273211023921
6007,111.795250549407
6008,65.9603854151242
6009,46.6153723473869
6010,242.929511192769
6011,29.0227870669738
6012,43.0996788956854
6013,392.409967670349
6014,168.458339316018
6015,107.836320569313
6016,103.455985161918
6017,94.4235739594724
6018,106.512588310545
6019,165.855286711244
6020,312.512703355457
6021,69.3171389709167
6022,127.518503566729
6023,50.933259439945
6024,91.9687985638089
6025,141.350066620683
6026,181.091834028444
6027,68.1380839497653
6028,74.3425676749078
6029,163.168399123928
6030,192.166708213997
6031,174.684752317217
6032,256.273426332039
6033,150.358614571792
6034,51.3732539273792
6035,38.3892857230138
6036,63.5032730682824
6037,73.5413485606112
6038,36.0876463281806
6039,38.8151448738027
6040,37.1808561483146
6041,63.6868396780275
6042,65.8452445183447
6043,98.0981279249229
6044,561.880840462203
6045,71.9138768478621
6046,236.074564088012
6047,161.161224369395
6048,118.08710747571
6049,91.0671219092325
6050,78.9632022713199
6051,46.6562054158431
6052,178.596386834607
6053,37.0707732707015
6054,59.6131901787253
6055,269.694499891839
6056,135.153208996471
6057,37.7358985997855
6058,51.3010710025808
6059,234.272385766965
6060,42.0469650201304
6061,108.840642582951
6062,86.4830410885956
6063,161.24127273301
6064,73.7060158651488
6065,67.2356120695237
6066,92.2342799671949
6067,102.469822332669
6068,49.5256570550819
6069,77.3687814051398
6070,101.817118120044
6071,77.5540034636161
6072,124.034466682345
6073,48.7425299020863
6074,33.4355640498264
6075,54.7453413188644
6076,190.819008337134
6077,75.167763660925
6078,86.3658635732806
6079,25.7377618438971
6080,227.208972004388
6081,35.2400675415071
6082,37.3878366350812
6083,107.581563604708
6084,103.280881711645
6085,67.8345647823728
6086,429.28186475649
6087,110.458044424295
6088,159.541087843885
6089,93.9365424819441
6090,22.8419379754527
6091,653.003159389154
6092,412.342590974871
6093,74.2448286496136
6094,201.49757000548
6095,207.623295178898
6096,145.087280599064
6097,48.2395930246798
6098,114.289084380898
6099,55.7916175703809
6100,112.678164230922
6101,52.920473302932
6102,159.448050113873
6103,81.2482755012705
6104,36.5444731233549
6105,41.5287008048784
6106,118.245076131714
6107,60.357044437063
6108,69.8966197173345
6109,84.2262083738918
6110,32.0711234718313
6111,52.0255168768386
6112,54.0890000545611
6113,212.016398638021
6114,358.41480676067
6115,58.6754544527668
6116,131.245049295115
6117,40.0044933377443
6118,88.3279544797875
6119,74.9086941349329
6120,297.851121339818
6121,33.7389086907337
6122,103.668001033723
6123,73.3543065369204
6124,518.553206263624
6125,29.2559336997571
6126,92.3031704230936
6127,61.5745887569389
6128,646.777131080946
6129,76.3732898615432
6130,78.8221900140082
6131,673.649070659887
6132,126.810396923612
6133,522.990988628353
6134,53.9750936735731
6135,30.8711091691797
6136,127.214082139843
6137,205.408933727656
6138,50.2132648133345
6139,66.5798774064765
6140,71.5932050987523
6141,39.5096876408394
6142,122.283629394966
6143,81.2146505649863
6144,64.577745360872
6145,28.0744663772306
6146,155.707783621051
6147,51.994686883351
6148,146.233977306536
6149,25.2822611775438
6150,44.2894748255191
6151,70.6960874105741
6152,576.378548036804
6153,44.0308322876164
6154,94.3245230085481
6155,46.2137003193499
6156,235.2483064823
6157,74.4948316025121
6158,53.9614986525745
6159,48.5667262901177
6160,140.501799351132
6161,220.534965146916
6162,328.466750317915
6163,23.5517312799963
6164,174.428067363177
6165,29.0830264540695
6166,163.784109621043
6167,25.7371932983889
6168,70.8801215047006
6169,57.2261965411409
6170,56.784836149599
6171,287.09592651292
6172,62.9088835780036
6173,120.045849966631
6174,167.754313725377
6175,284.253253885838
6176,48.0787437049918
6177,55.8032412792314
6178,108.289808699722
6179,352.08112124406
6180,182.213017504388
6181,205.578089846141
6182,125.744276563155
6183,32.8189656038933
6184,805.355524145655
6185,342.346994248124
6186,92.2258506480885
6187,112.516053028576
6188,90.7803352445171
6189,38.2561347870447
6190,90.4740850542272
6191,360.735911589367
6192,74.0674083236272
6193,170.855838905988
6194,111.938113757743
6195,908.98427441055
6196,241.195193294954
6197,112.189289507879
6198,132.746677245661
6199,30.6519846180789
6200,698.895319965988
6201,50.3703973072327
6202,87.787774533168
6203,37.2422795666569
6204,254.717699481229
6205,63.4203727568449
6206,42.5063034258202
6207,111.411586237159
6208,41.7760878415626
6209,94.244330910574
6210,62.0165403430532
6211,24.4442319138207
6212,47.2265471738244
6213,70.0263124461707
6214,52.5021539209881
6215,57.7182392320887
6216,215.315154236158
6217,31.0393996443283
6218,63.9905414859692
6219,35.8677868614359
6220,55.6063721545998
6221,99.8997075365194
6222,35.4597843952604
6223,184.183013380197
6224,57.8353426617737
6225,144.697243968437
6226,464.869050532408
6227,75.7254440153938
6228,51.459542378656
6229,114.792214719769
6230,36.6855092675699
6231,46.0570231938961
6232,164.038195199474
6233,155.108285294827
6234,70.0670988407942
6235,63.2581848602759
6236,799.483090680352
6237,102.088195176628
6238,38.6464465805153
6239,99.3425528524689
6240,68.1850519005952
6241,152.553279385499
6242,44.2847515965412
6243,55.1256282255904
6244,49.474507300056
6245,85.1095752905195
6246,45.8947079316835
6247,54.2482104278007
6248,57.0340605041657
6249,37.6587270101811
6250,50.4867065532606
6251,62.4992211222058
6252,65.7495440428506
6253,165.309457034846
6254,275.65668584847
6255,74.3376545059729
6256,37.2132880536006
6257,73.958592841726
6258,97.3081478242164
6259,36.0224032523314
6260,124.097511807921
6261,46.5049283275358
6262,47.9223684454334
6263,89.3556831725265
6264,62.2114208436965
6265,76.7866433643346
6266,86.162926305016
6267,240.022567909666
6268,48.1458184701943
6269,56.9640796058855
6270,59.0035537788317
6271,28.0060125812043
6272,45.2078932894349
6273,55.285711744172
6274,63.7776827422081
6275,227.861520057719
6276,415.189122921201
6277,47.4350719623699
6278,94.4287848063679
6279,64.3993805401768
6280,128.210085935943
6281,101.752065393314
6282,102.34075605424
6283,95.8767522971784
6284,113.354580188129
6285,264.514636637861
6286,34.4709158304533
6287,58.885681328141
6288,92.0861448224195
6289,109.951652226332
6290,91.7449813079231
6291,48.2173099522281
6292,76.2057189192469
6293,623.381644038595
6294,146.928702093372
6295,83.8647199596917
6296,63.6300290086281
6297,37.429068642087
6298,120.018861599177
6299,55.8384944454334
6300,137.040729625924
6301,95.2560386723691
6302,65.2603118433891
6303,131.545266990105
6304,117.13798059715
6305,41.0520291334492
6306,115.759872568226
6307,78.0040167462782
6308,55.9124590558812
6309,69.5839258322613
6310,30.7989882227051
6311,46.3565036982721
6312,34.6041591204877
6313,51.0254888147618
6314,93.6148893798535
6315,64.9148141893935
6316,39.5765916246855
6317,117.227555046258
6318,54.3160705102605
6319,38.5992208745298
6320,1129.52416915968
6321,46.9646093373123
6322,38.5273271578556
6323,123.426789372559
6324,410.641078024259
6325,78.2231065584775
6326,83.6706742672902
6327,112.742330639931
6328,35.7238182866297
6329,83.3902037896543
6330,24.2418677443001
6331,496.570917333478
6332,52.6366710739417
6333,132.75749015723
6334,190.469731427383
6335,103.96047635425
6336,100.616947783557
6337,160.719534346738
6338,50.5267397467434
6339,94.695748698873
6340,42.5075617295556
6341,36.8143176320348
6342,48.5373130762777
6343,101.088492968306
6344,55.0947072439961
6345,77.0624612250858
6346,151.907638738466
6347,41.2425573801729
6348,70.8342425877488
6349,85.3319579627451
6350,101.531054662318
6351,114.757906552274
6352,1207.50267828929
6353,61.9193335489862
6354,265.740226945692
6355,149.578099323824
6356,731.204432222866
6357,110.508915247845
6358,223.342683720948
6359,78.9177625479979
6360,34.5217926685798
6361,63.3244126835788
6362,84.132557276456
6363,153.008389787269
6364,54.9741174172735
6365,42.2531984851625
6366,45.2804895874148
6367,38.4418438779876
6368,196.787622644943
6369,81.4771807470444
6370,99.7897288715293
6371,138.664974859587
6372,161.400903485565
6373,348.442120233961
6374,189.666217870138
6375,38.762086612173
6376,114.889920724068
6377,83.4200126108783
6378,31.2992234689156
6379,46.0225347124845
6380,333.714443220418
6381,211.479843119855
6382,190.481020657593
6383,38.0635188393252
6384,71.1180220348039
6385,33.3828801387728
6386,1827.7340688174
6387,56.4310116309038
6388,154.827977950471
6389,82.2550524924189
6390,39.3984422215841
6391,37.1350631230654
6392,83.2367542813532
6393,337.976213036753
6394,247.131598158404
6395,52.7556712030193
6396,100.50829633916
6397,79.2076738158507
6398,522.658171347481
6399,87.5654481248639
6400,45.0798376114929
6401,221.546009031576
6402,602.930603884868
6403,292.556066533433
6404,50.3389444197084
6405,42.1372227543896
6406,203.026069932306
6407,169.267648914519
6408,121.650016694198
6409,367.394863678422
6410,222.559256935279
6411,533.242891710532
6412,126.963239998921
6413,219.2965675332
6414,613.045720322159
6415,192.802906237134
6416,77.9330194499196
6417,81.6078976956421
6418,402.506709994991
6419,116.585258873145
6420,134.169422548049
6421,38.3334092977771
6422,63.0448738589066
6423,61.2850374447146
6424,97.6296198182275
6425,49.3646094289723
6426,145.064870171378
6427,62.807419123508
6428,68.6461528738251
6429,31.8404623638868
6430,158.143199144953
6431,44.8934627293189
6432,305.850232389481
6433,441.337979270398
6434,138.808013772327
6435,191.441800378486
6436,92.454940666339
6437,57.9298026498767
6438,346.075268831566
6439,155.318196566898
6440,93.0738527136217
6441,449.461044555271
6442,120.58177460791
6443,35.0439309420665
6444,268.791748594845
6445,222.190200236286
6446,21.1851777259461
6447,53.5613592520485
6448,470.02999572357
6449,57.2383975447719
6450,83.2715147574521
6451,86.3293810969767
6452,68.0251388798734
6453,54.7229223798111
6454,136.506377927886
6455,42.179148693838
6456,88.8362109583693
6457,269.424766410121
6458,163.952742389603
6459,72.9487701755945
6460,75.9918449494832
6461,47.3176097547072
6462,1328.37148775236
6463,87.0370426158888
6464,109.241847380882
6465,85.609865423238
6466,76.9363520633513
6467,123.013687047919
6468,305.256578705836
6469,33.6761320291091
6470,38.3294760631807
6471,107.105381060792
6472,36.2344459296373
6473,143.828143195012
6474,119.385150566504
6475,29.6215837562222
6476,33.2555859855149
6477,373.644333187702
6478,46.8865618780525
6479,60.3890066291438
6480,62.9625362977953
6481,121.874560854484
6482,306.440670655784
6483,97.6995285363612
6484,53.7387156366791
6485,44.5925936864347
6486,28.7979378061288
6487,414.150084520979
6488,44.5335534509495
6489,34.1508425064745
6490,202.317182918788
6491,73.1821680525889
6492,35.9374188520482
6493,106.079914601379
6494,194.821751343791
6495,475.774068524763
6496,80.9650089263706
6497,116.88876693998
6498,108.988981039125
6499,36.7697767406448
6500,22.9074002688527
6501,309.209570281789
6502,71.4958648476322
6503,276.186270873519
6504,64.9859286677761
6505,79.9647240060506
6506,126.575372979944
6507,41.4715944288473
6508,481.504289406133
6509,209.3032100607
6510,36.1487989664341
6511,57.7809325879799
6512,29.0533906335774
6513,76.2536727531347
6514,36.3560673377405
6515,74.8005989821028
6516,141.800510956628
6517,52.5301530743005
6518,92.8822827718732
6519,120.512945970113
6520,247.180116773623
6521,242.793160271801
6522,61.9410687261958
6523,144.117908808914
6524,147.223404480647
6525,416.979217938153
6526,42.8976461718706
6527,71.6236191983123
6528,66.3135428445793
6529,60.717952120414
6530,44.7510969981424
6531,184.769614606632
6532,40.1492227577013
6533,95.3031874058127
6534,40.2403383672348
6535,51.9962980276626
6536,73.8137888939358
6537,145.302373262819
6538,45.0587620607449
6539,35.8856938544738
6540,43.062158632042
6541,88.3663301795987
6542,121.010167192827
6543,67.5756930655079
6544,37.0627068011188
6545,261.039643553383
6546,52.5023308017381
6547,48.1491737527025
6548,114.499757494792
6549,561.571424084819
6550,79.840425296163
6551,78.0634267820299
6552,284.833659118716
6553,121.590795885129
6554,48.5388054737021
6555,63.4172887619071
6556,150.686969382744
6557,39.4526722472895
6558,439.215520728554
6559,32.3507124587178
6560,96.6765675211646
6561,81.277263127546
6562,44.1661485227085
6563,77.4504582887239
6564,172.296596615456
6565,81.1180660605339
6566,36.88510667636
6567,40.5709263176724
6568,50.8228095563917
6569,53.5849505173072
6570,85.0755652753939
6571,56.0723694070404
6572,64.1321889227839
6573,62.074875533854
6574,884.590310486637
6575,150.592999362275
6576,236.689452239965
6577,54.9051969992613
6578,75.7809714831609
6579,778.512823372545
6580,32.866330747937
6581,31.8166419889469
6582,79.1942040631688
6583,34.9277933854604
6584,242.734196961858
6585,194.061360096601
6586,254.894858785581
6587,236.313378205398
6588,39.5049899488046
6589,83.9246036444573
6590,36.8102842819599
6591,69.8506641334977
6592,112.387517494054
6593,133.196368842907
6594,71.6185244230341
6595,59.7919300210575
6596,133.779318508688
6597,58.6032350400993
6598,37.0889561828485
6599,101.011680338011
6600,23.5147211252095
6601,55.041567036898
6602,140.013398010024
6603,241.772274143853
6604,97.6651568501267
6605,89.2753101303471
6606,194.912009731448
6607,106.997626613255
6608,98.077976827897
6609,549.811633524127
6610,72.1600555123286
6611,68.285782732141
6612,195.251547853895
6613,66.4382455086311
6614,34.9549746387262
6615,50.5795784991976
6616,40.1889805416868
